Date,State,City_country,n_killed,n_injured
4-Aug-19,Louisiana,Lake Charles,4,0
4-Aug-19,Illinois,Chicago,7,1
4-Aug-19,Tennessee,Memphis,3,1
4-Aug-19,Illinois,Chicago,7,0
4-Aug-19,Ohio,Dayton,17,9
3-Aug-19,Texas,El Paso,23,23
2-Aug-19,Virginia,Suffolk,3,1
30-Jul-19,Ohio,Columbus,5,0
28-Jul-19,Pennsylvania,Philadelphia,5,1
28-Jul-19,California,Gilroy,17,3
28-Jul-19,Wisconsin,Chippewa Falls,2,4
28-Jul-19,District of Columbia,Washington,4,0
28-Jul-19,Illinois,Chicago,4,0
27-Jul-19,Kansas,Wichita,3,1
27-Jul-19,New York,Brooklyn,11,1
26-Jul-19,Washington,Kennewick,3,1
25-Jul-19,California,Canoga Park,2,4
21-Jul-19,Illinois,Chicago,4,0
21-Jul-19,District of Columbia,Washington,4,0
20-Jul-19,Maryland,Baltimore,2,1
20-Jul-19,Pennsylvania,Clairton,4,0
20-Jul-19,Illinois,Chicago,7,0
18-Jul-19,Illinois,Chicago,3,1
17-Jul-19,Texas,Lubbock,3,1
16-Jul-19,Texas,San Antonio,4,0
15-Jul-19,Georgia,Atlanta,4,0
14-Jul-19,Illinois,Chicago,4,0
13-Jul-19,Illinois,Chicago,4,1
13-Jul-19,Pennsylvania,Philadelphia,7,0
11-Jul-19,Texas,Houston,4,0
8-Jul-19,District of Columbia,Washington,2,2
7-Jul-19,Michigan,Flint,6,0
7-Jul-19,Missouri,Saint Louis,5,0
7-Jul-19,Illinois,Chicago,4,0
7-Jul-19,Illinois,Chicago,4,0
7-Jul-19,New Mexico,Albuquerque,4,0
6-Jul-19,California,San Jose,4,0
6-Jul-19,Missouri,Saint Louis,0,5
5-Jul-19,Massachusetts,Boston,6,0
5-Jul-19,Nevada,Reno,3,1
5-Jul-19,Illinois,Chicago,5,0
5-Jul-19,New York,Brooklyn,4,0
4-Jul-19,Illinois,Rockford,4,0
4-Jul-19,California,Los Angeles,4,0
4-Jul-19,Illinois,Chicago,3,1
4-Jul-19,California,Fresno,3,1
3-Jul-19,Texas,Katy,3,1
2-Jul-19,Missouri,Saint Louis (Wellston),4,0
1-Jul-19,Maryland,Baltimore,4,0
30-Jun-19,California,Oakland,4,0
30-Jun-19,California,Yucaipa,5,0
30-Jun-19,Texas,Dallas,2,2
30-Jun-19,New York,Bay Shore,6,0
29-Jun-19,Connecticut,Hartford,4,0
29-Jun-19,Louisiana,Gray,4,0
29-Jun-19,Illinois,Chicago,5,0
29-Jun-19,Louisiana,Baton Rouge,7,0
28-Jun-19,New Jersey,Paterson,4,0
28-Jun-19,Connecticut,Hamden,5,0
28-Jun-19,Georgia,Atlanta,7,0
28-Jun-19,New Jersey,Jersey City,4,0
28-Jun-19,Minnesota,Saint Paul,5,0
27-Jun-19,Georgia,Atlanta,7,0
26-Jun-19,Wisconsin,Milwaukee,4,0
26-Jun-19,Ohio,Akron,3,1
23-Jun-19,California,La Jolla,3,1
23-Jun-19,California,San Jose,0,4
23-Jun-19,Indiana,South Bend,10,1
23-Jun-19,Ohio,Columbus,5,0
23-Jun-19,South Carolina,Abbeville,1,3
22-Jun-19,Virginia,Hampton,4,0
22-Jun-19,Pennsylvania,Philadelphia,4,0
22-Jun-19,Maryland,Baltimore,4,1
21-Jun-19,Michigan,Saginaw,3,1
21-Jun-19,Illinois,Chicago,4,0
21-Jun-19,California,Santa Maria,0,4
21-Jun-19,California,Richmond,5,0
20-Jun-19,Pennsylvania,Allentown,10,0
18-Jun-19,New Jersey,Newark,4,1
17-Jun-19,Texas,San Antonio,4,0
17-Jun-19,Tennessee,Memphis,5,0
16-Jun-19,Pennsylvania,Philadelphia,5,1
16-Jun-19,Kentucky,Louisville,6,1
16-Jun-19,Iowa,Des Moines,6,0
15-Jun-19,Louisiana,Shreveport,4,0
12-Jun-19,North Carolina,Charlotte,3,1
11-Jun-19,Colorado,Aurora,4,0
11-Jun-19,Georgia,Savannah,2,2
9-Jun-19,Ohio,Cleveland,3,1
9-Jun-19,New York,Buffalo,4,0
9-Jun-19,Tennessee,Henning,3,1
8-Jun-19,Washington,White Swan,2,5
8-Jun-19,Illinois,Chicago,4,0
7-Jun-19,Texas,Austin,5,0
6-Jun-19,Illinois,Chicago,3,1
5-Jun-19,California,Santa Rosa,4,0
1-Jun-19,South Carolina,Allendale,5,0
1-Jun-19,Illinois,Chicago,4,0
1-Jun-19,Virginia,Portsmouth,3,1
1-Jun-19,Illinois,Chicago,4,0
1-Jun-19,Georgia,Atlanta,4,0
1-Jun-19,Georgia,Macon,4,2
31-May-19,Virginia,Virginia Beach,4,12
31-May-19,California,West Covina,3,1
30-May-19,Illinois,Robbins,5,0
29-May-19,Texas,Cleveland,2,2
29-May-19,Louisiana,Reserve,3,1
27-May-19,Missouri,Saint Louis,2,2
27-May-19,District of Columbia,Washington,5,0
27-May-19,New Jersey,Trenton,5,1
26-May-19,District of Columbia,Washington,3,1
26-May-19,Virginia,La Crosse,5,0
26-May-19,California,Stockton,3,1
25-May-19,New Jersey,Trenton,9,0
25-May-19,Michigan,Detroit,2,3
25-May-19,Virginia,Chesapeake,9,1
25-May-19,Maryland,Baltimore,4,0
25-May-19,Oklahoma,Oklahoma City,5,0
20-May-19,Oklahoma,Tulsa,2,2
20-May-19,Louisiana,Alexandria,4,1
20-May-19,Ohio,Columbus,4,0
19-May-19,Oregon,Portland,5,0
18-May-19,Mississippi,Cascilla,4,0
18-May-19,Alabama,Atmore,8,1
18-May-19,California,Long Beach,4,1
18-May-19,Iowa,Cedar Rapids,2,2
18-May-19,Nebraska,Omaha,4,0
18-May-19,North Carolina,Winston Salem (Winston-salem),4,2
18-May-19,Indiana,Muncie,6,1
17-May-19,California,Sacramento,3,1
16-May-19,Ohio,Cleveland,4,0
15-May-19,Louisiana,Saint Rose,4,0
14-May-19,California,Los Angeles,4,0
13-May-19,Louisiana,New Orleans,4,0
13-May-19,Missouri,Saint Louis,1,4
11-May-19,Pennsylvania,Effort,4,0
10-May-19,Pennsylvania,Philadelphia,5,0
10-May-19,Missouri,Saint Louis,6,0
8-May-19,Indiana,Indianapolis,4,0
7-May-19,Colorado,Littleton (Highlands Ranch),8,1
5-May-19,New Jersey,North Bergen,3,1
5-May-19,California,Oceano,6,0
4-May-19,Missouri,Saint Louis,4,1
4-May-19,Indiana,Indianapolis,4,0
4-May-19,California,Stockton,4,1
4-May-19,Delaware,Wilmington,4,0
3-May-19,Texas,Dallas,3,1
3-May-19,Maryland,Baltimore,5,0
3-May-19,Maryland,Baltimore,4,0
1-May-19,Massachusetts,Boston,3,1
30-Apr-19,North Carolina,Charlotte,4,2
28-Apr-19,Tennessee,Nashville,7,0
28-Apr-19,Alabama,Birmingham,4,0
28-Apr-19,Ohio,West Chester,0,4
28-Apr-19,Maryland,Baltimore,7,1
27-Apr-19,Mississippi,Jackson,3,1
27-Apr-19,California,Poway,3,1
27-Apr-19,California,Los Angeles,6,0
21-Apr-19,Pennsylvania,Philadelphia,4,0
20-Apr-19,Tennessee,Memphis,6,0
19-Apr-19,Kansas,Wichita,4,0
18-Apr-19,Kentucky,Louisville,4,0
16-Apr-19,Maryland,Germantown,3,1
14-Apr-19,Florida,Miami,2,2
14-Apr-19,California,Vallejo,3,1
14-Apr-19,California,Stockton,4,0
13-Apr-19,California,Moreno Valley,4,0
12-Apr-19,Illinois,Carbondale,4,0
11-Apr-19,Maryland,Baltimore,3,1
11-Apr-19,California,Los Angeles,4,1
11-Apr-19,Arizona,Phoenix,2,3
9-Apr-19,Missouri,Kansas City,3,1
7-Apr-19,North Carolina,Winston Salem (Winston-salem),7,0
7-Apr-19,Indiana,Indianapolis,2,2
7-Apr-19,Delaware,Wilmington,6,0
7-Apr-19,Louisiana,Shreveport,4,0
6-Apr-19,Florida,Tallahassee,4,0
6-Apr-19,Illinois,Chicago,6,0
4-Apr-19,Florida,Panama City,3,1
4-Apr-19,Georgia,Stockbridge,2,2
2-Apr-19,Mississippi,Hermanville,4,0
2-Apr-19,Kentucky,Covington,5,0
31-Mar-19,Georgia,Atlanta,4,1
31-Mar-19,South Carolina,North Charleston,7,0
31-Mar-19,Illinois,Chicago,4,1
28-Mar-19,Maryland,Baltimore,4,0
25-Mar-19,Nevada,North Las Vegas,5,0
24-Mar-19,Arizona,Phoenix,7,0
23-Mar-19,California,San Francisco,5,0
19-Mar-19,Arizona,Phoenix,4,2
17-Mar-19,Georgia,Augusta,4,0
17-Mar-19,Georgia,Rochelle,3,1
17-Mar-19,Nevada,Las Vegas,4,0
16-Mar-19,New Jersey,Camden,3,1
15-Mar-19,Alabama,Mobile,3,2
14-Mar-19,Montana,Missoula,3,1
11-Mar-19,New Jersey,Paterson,4,0
10-Mar-19,Louisiana,Shreveport,4,0
10-Mar-19,Colorado,Denver,4,1
3-Mar-19,California,Oakland,4,0
3-Mar-19,Illinois,Chicago,6,0
2-Mar-19,Arkansas,Pine Bluff,4,1
28-Feb-19,California,Oakland,3,1
22-Feb-19,Alabama,Birmingham,2,2
21-Feb-19,Maryland,Baltimore,4,1
21-Feb-19,Kentucky,Elizabethtown,2,2
21-Feb-19,Texas,Houston,2,2
20-Feb-19,Tennessee,Covington,4,0
17-Feb-19,Texas,Henderson,2,2
17-Feb-19,Indiana,Evansville,5,0
17-Feb-19,Louisiana,New Orleans,5,0
16-Feb-19,Mississippi,Clinton,0,4
15-Feb-19,Illinois,Aurora,6,5
11-Feb-19,Texas,Livingston,0,4
9-Feb-19,Virginia,Petersburg,4,0
6-Feb-19,New York,Brooklyn,3,1
5-Feb-19,Texas,San Antonio,2,2
4-Feb-19,District of Columbia,Washington,5,0
4-Feb-19,Louisiana,Baton Rouge,4,0
3-Feb-19,California,Palm Springs,0,4
3-Feb-19,Illinois,Chicago,5,2
1-Feb-19,California,San Diego,4,0
28-Jan-19,Texas,Houston,3,0
27-Jan-19,Alabama,Birmingham,5,0
26-Jan-19,Georgia,Albany,4,0
26-Jan-19,Indiana,Indianapolis,5,0
26-Jan-19,New Jersey,Newark,3,1
26-Jan-19,Louisiana,Gonzales,0,5
24-Jan-19,Pennsylvania,State College,1,3
24-Jan-19,Georgia,Rockmart,1,4
23-Jan-19,Florida,Sebring,0,5
20-Jan-19,Florida,Miami,4,0
19-Jan-19,Pennsylvania,Lebanon,4,0
19-Jan-19,South Carolina,Gaffney,4,1
19-Jan-19,Illinois,Chicago,4,0
19-Jan-19,Florida,Jacksonville,2,2
19-Jan-19,Texas,Houston,0,0
17-Jan-19,Kentucky,Owensboro,1,3
16-Jan-19,Florida,Jacksonville,5,1
16-Jan-19,California,Palmdale,1,3
15-Jan-19,Arkansas,Little Rock,3,1
13-Jan-19,Arizona,Phoenix,4,1
6-Jan-19,New Mexico,Roswell,4,0
4-Jan-19,California,Torrance,4,3
4-Jan-19,Virginia,Hurt,2,2
2-Jan-19,Arkansas,Jonesboro,3,1
1-Jan-19,South Carolina,Columbia,5,0
1-Jan-19,Florida,Tallahassee,5,0
31-Dec-20,Indiana,Indianapolis,3,1
31-Dec-20,Oregon,Happy Valley,4,0
26-Dec-20,Illinois,Rockford,3,3
26-Dec-20,Florida,Tampa,2,2
26-Dec-20,Massachusetts,Lynn,5,1
26-Dec-20,Florida,Miami,3,1
25-Dec-20,Arkansas,Atkins,0,4
25-Dec-20,Florida,Boynton Beach,4,1
24-Dec-20,Florida,Lakeland,4,1
22-Dec-20,Mississippi,Meridian,0,4
20-Dec-20,Connecticut,Bridgeport,2,2
19-Dec-20,Illinois,Chicago,6,0
13-Dec-20,West Virginia,Elkview,0,4
12-Dec-20,California,San Bernardino,3,1
12-Dec-20,New York,Copiague,2,2
12-Dec-20,New York,Brooklyn,4,0
12-Dec-20,Maryland,Hyattsville (Landover),2,2
10-Dec-20,Georgia,Tifton,4,0
10-Dec-20,Mississippi,Jackson,5,0
8-Dec-20,West Virginia,Williamsburg,0,5
8-Dec-20,Louisiana,Lacombe,1,0
6-Dec-20,Texas,Venus,6,0
5-Dec-20,California,Hayward,3,1
5-Dec-20,North Carolina,Autryville,6,0
4-Dec-20,Illinois,Chicago,4,0
1-Dec-20,Pennsylvania,Morrisville,3,1
30-Nov-20,Alaska,Palmer,0,4
29-Nov-20,Mississippi,Grenada,11,0
29-Nov-20,Tennessee,Memphis,2,2
28-Nov-20,South Carolina,Conway,5,0
28-Nov-20,South Carolina,Aiken,10,1
28-Nov-20,Louisiana,New Orleans,4,0
27-Nov-20,Georgia,Macon,5,1
27-Nov-20,Ohio,Toledo,6,0
26-Nov-20,Nevada,Henderson,4,1
22-Nov-20,New York,Brooklyn,6,1
22-Nov-20,New Jersey,Trenton,4,0
22-Nov-20,Illinois,Chicago,3,1
22-Nov-20,Louisiana,New Orleans,3,1
21-Nov-20,Illinois,Chicago,6,0
21-Nov-20,Arizona,Phoenix,4,1
21-Nov-20,Nebraska,Bellevue,2,2
20-Nov-20,Wisconsin,Milwaukee (Wauwatosa),8,0
19-Nov-20,Florida,Haines City,3,1
18-Nov-20,Texas,Houston,2,2
18-Nov-20,South Carolina,Florence,4,0
17-Nov-20,Tennessee,Jackson,4,0
16-Nov-20,Florida,Miami,4,0
16-Nov-20,Illinois,Chicago,4,0
16-Nov-20,Illinois,Chicago,4,0
15-Nov-20,Louisiana,Shreveport,5,0
15-Nov-20,Georgia,Jonesboro,2,2
14-Nov-20,South Carolina,Sumter,1,3
14-Nov-20,Missouri,Fulton,4,0
14-Nov-20,Ohio,Cincinnati,4,0
14-Nov-20,California,Riverside,3,2
12-Nov-20,Florida,Tampa,4,2
12-Nov-20,North Carolina,Gastonia,6,0
10-Nov-20,Florida,Tampa,7,1
9-Nov-20,Texas,Fort Worth,4,0
8-Nov-20,Virginia,Virginia Beach,4,0
8-Nov-20,Tennessee,Nashville,8,0
7-Nov-20,Kansas,Ogden,4,0
7-Nov-20,South Carolina,Rock Hill,3,1
6-Nov-20,Louisiana,New Orleans,2,2
5-Nov-20,Ohio,Toledo,2,3
4-Nov-20,Missouri,Jefferson City,4,0
3-Nov-20,Nevada,Henderson,1,3
2-Nov-20,Ohio,Mansfield,5,0
1-Nov-20,Arizona,Tucson,2,2
1-Nov-20,South Carolina,Hollywood,6,0
1-Nov-20,Indiana,Evansville,4,0
1-Nov-20,Oklahoma,Oklahoma City,3,1
1-Nov-20,North Carolina,Winston Salem (Winston-salem),3,1
1-Nov-20,New Jersey,Atlantic City,4,1
31-Oct-20,California,Sacramento,4,0
31-Oct-20,Washington,Sumner,5,0
31-Oct-20,California,Anaheim,4,0
31-Oct-20,Nevada,North Las Vegas,4,0
31-Oct-20,Maryland,College Park,7,0
30-Oct-20,Maryland,Waldorf,3,1
30-Oct-20,Illinois,Chicago,3,1
29-Oct-20,Florida,Winter Garden,4,0
28-Oct-20,Virginia,Roanoke,4,0
28-Oct-20,New Jersey,Newark,3,1
25-Oct-20,Texas,Fort Worth,3,2
25-Oct-20,Texas,San Antonio,3,1
25-Oct-20,North Carolina,Raleigh,3,1
24-Oct-20,Mississippi,Greenwood,8,2
22-Oct-20,Louisiana,Rayne,5,0
22-Oct-20,Florida,Miami,3,1
22-Oct-20,Massachusetts,Boston,4,0
22-Oct-20,Maryland,Baltimore,4,0
21-Oct-20,New York,Brooklyn,5,1
21-Oct-20,Mississippi,Canton,2,2
20-Oct-20,Texas,Houston,1,3
19-Oct-20,Ohio,Mansfield,5,0
19-Oct-20,Louisiana,New Orleans,3,1
18-Oct-20,Maryland,Annapolis,3,1
18-Oct-20,Illinois,Chicago,4,1
18-Oct-20,Tennessee,Nashville,4,0
17-Oct-20,New York,Lockport,5,1
17-Oct-20,South Carolina,Rock Hill,5,0
16-Oct-20,California,San Jose,4,2
16-Oct-20,Florida,Orlando,1,3
16-Oct-20,Arizona,Mesa,6,1
16-Oct-20,California,San Francisco,3,1
15-Oct-20,Louisiana,Lafayette,2,2
15-Oct-20,Maryland,Baltimore,7,0
14-Oct-20,Pennsylvania,Philadelphia,4,0
12-Oct-20,South Carolina,Myrtle Beach,3,2
11-Oct-20,Georgia,Atlanta,4,0
10-Oct-20,Illinois,Chicago,3,1
10-Oct-20,South Carolina,Kingstree,8,0
10-Oct-20,Missouri,Saint Louis (Jennings),2,2
8-Oct-20,Pennsylvania,Philadelphia,6,1
7-Oct-20,Alaska,Anchorage,4,1
7-Oct-20,New York,Brooklyn,3,1
5-Oct-20,District of Columbia,Washington,3,1
4-Oct-20,Georgia,Atlanta,3,1
4-Oct-20,Indiana,Indianapolis,4,3
3-Oct-20,California,Sacramento,3,1
3-Oct-20,Tennessee,Clarksville,5,0
2-Oct-20,California,Los Angeles,4,0
2-Oct-20,Washington,Seattle,4,0
1-Oct-20,Michigan,Detroit,5,0
30-Sep-20,North Carolina,Greensboro,4,0
30-Sep-20,Florida,Jacksonville,4,0
30-Sep-20,Wisconsin,Milwaukee,7,0
29-Sep-20,Pennsylvania,Philadelphia,5,0
29-Sep-20,Ohio,Painesville,2,2
28-Sep-20,Michigan,Detroit,6,0
27-Sep-20,Ohio,Sandusky,3,1
27-Sep-20,California,San Bernardino,3,1
27-Sep-20,Tennessee,Nashville,4,0
26-Sep-20,Pennsylvania,Philadelphia,4,0
26-Sep-20,Alabama,Enterprise,3,1
26-Sep-20,Iowa,Waterloo,6,2
26-Sep-20,Illinois,Chicago,4,0
26-Sep-20,Missouri,Saint Louis,5,0
25-Sep-20,Pennsylvania,Philadelphia,4,0
23-Sep-20,Georgia,Hampton,3,1
23-Sep-20,Minnesota,Minneapolis,5,0
21-Sep-20,Ohio,Struthers,4,1
20-Sep-20,New York,Corona (Queens),4,0
20-Sep-20,Connecticut,Stamford,3,1
19-Sep-20,New York,Buffalo,4,1
19-Sep-20,Illinois,Chicago,4,0
19-Sep-20,Illinois,Chicago,4,0
19-Sep-20,New Jersey,Plainfield,4,0
19-Sep-20,New York,Rochester,14,2
19-Sep-20,New Jersey,Paterson,5,0
19-Sep-20,Arkansas,West Memphis,5,0
18-Sep-20,Arkansas,Little Rock,4,0
16-Sep-20,Pennsylvania,Philadelphia,3,2
15-Sep-20,California,San Jose,4,2
15-Sep-20,Illinois,Chicago,5,0
14-Sep-20,Louisiana,Baker,4,0
13-Sep-20,Michigan,Grand Rapids,7,0
13-Sep-20,Tennessee,Beechgrove,3,2
13-Sep-20,Florida,Tampa,4,0
13-Sep-20,Illinois,Chicago,3,1
13-Sep-20,New Jersey,New Brunswick,7,2
12-Sep-20,Illinois,Chicago,3,2
12-Sep-20,North Carolina,Wilson,5,0
12-Sep-20,Pennsylvania,Philadelphia,4,0
11-Sep-20,Louisiana,Donaldsonville,5,0
10-Sep-20,Louisiana,New Orleans,2,3
8-Sep-20,Maryland,Baltimore,5,0
7-Sep-20,Louisiana,New Orleans,4,0
7-Sep-20,New York,Brooklyn,5,0
7-Sep-20,California,Aguanga,0,7
7-Sep-20,Indiana,Indianapolis,4,1
6-Sep-20,Illinois,Chicago,4,0
6-Sep-20,Colorado,Commerce City,4,0
6-Sep-20,Tennessee,Memphis,4,0
6-Sep-20,Georgia,Sparta,6,1
6-Sep-20,Missouri,Kansas City,6,0
6-Sep-20,Missouri,Saint Louis,3,1
6-Sep-20,Louisiana,New Iberia,5,0
6-Sep-20,Maryland,Baltimore,4,0
5-Sep-20,Texas,Houston,4,0
5-Sep-20,Maryland,Baltimore,3,1
5-Sep-20,Florida,Williston,6,0
5-Sep-20,Arkansas,Little Rock,4,0
3-Sep-20,South Carolina,Anderson,3,1
3-Sep-20,Florida,Miami,3,1
3-Sep-20,Arkansas,Hensley,3,1
3-Sep-20,Pennsylvania,Philadelphia,6,0
3-Sep-20,Arkansas,Little Rock,4,0
2-Sep-20,Pennsylvania,Philadelphia,2,2
2-Sep-20,Georgia,Albany,3,1
2-Sep-20,California,Oakland,4,0
31-Aug-20,Pennsylvania,Philadelphia,5,0
31-Aug-20,Florida,Tallahassee,4,0
30-Aug-20,Kentucky,Lexington,7,0
30-Aug-20,Illinois,Zion,3,1
30-Aug-20,Texas,San Antonio,2,2
30-Aug-20,New York,Buffalo,4,1
30-Aug-20,Pennsylvania,Philadelphia,4,0
30-Aug-20,Illinois,Chicago,4,1
30-Aug-20,Kentucky,Madisonville,5,0
29-Aug-20,Nevada,Las Vegas,2,2
29-Aug-20,Illinois,Rock Island,5,1
28-Aug-20,Minnesota,Minneapolis,4,0
28-Aug-20,Pennsylvania,Chester,3,1
28-Aug-20,Texas,Dallas,4,1
27-Aug-20,Oregon,Portland,3,1
26-Aug-20,Michigan,Pontiac,1,3
26-Aug-20,South Carolina,Hilton Head Island,4,0
26-Aug-20,Pennsylvania,Philadelphia,4,0
25-Aug-20,Virginia,Norfolk,5,0
25-Aug-20,New York,Rochester,4,0
24-Aug-20,Michigan,Detroit,4,0
24-Aug-20,California,Sacramento,3,1
24-Aug-20,Florida,West Palm Beach,4,0
24-Aug-20,Virginia,Richmond,4,1
23-Aug-20,Arkansas,Pine Bluff,7,0
23-Aug-20,New York,Brooklyn,3,1
23-Aug-20,Colorado,Pueblo,6,0
23-Aug-20,Tennessee,Somerville,4,1
23-Aug-20,Illinois,Champaign,4,0
23-Aug-20,Illinois,Chicago,4,0
22-Aug-20,Illinois,Rockford,3,1
22-Aug-20,Alabama,Bessemer (Hueytown),3,1
19-Aug-20,Pennsylvania,Philadelphia,4,0
19-Aug-20,Illinois,Chicago,6,0
18-Aug-20,Pennsylvania,Philadelphia,4,1
18-Aug-20,New York,Corona (Queens),4,0
18-Aug-20,Illinois,Rockford,4,0
17-Aug-20,Ohio,Cleveland,5,0
17-Aug-20,New York,Brooklyn,4,0
17-Aug-20,Texas,Dayton,2,3
16-Aug-20,Kentucky,Lexington,3,1
16-Aug-20,Ohio,Cincinnati,3,1
16-Aug-20,Ohio,Cincinnati,9,2
16-Aug-20,Ohio,Cincinnati,3,1
16-Aug-20,Colorado,Denver,4,2
16-Aug-20,Oklahoma,Oklahoma City,4,0
15-Aug-20,Michigan,Belleville,0,4
15-Aug-20,Pennsylvania,Philadelphia,5,0
15-Aug-20,New York,Rochester,5,0
15-Aug-20,Connecticut,New Haven,5,1
15-Aug-20,Alabama,Troy,3,2
14-Aug-20,New York,New York (Manhattan),4,0
12-Aug-20,New Jersey,Newark,4,1
12-Aug-20,Ohio,Dayton,3,1
11-Aug-20,California,Torrance,5,0
9-Aug-20,Colorado,Denver,9,0
9-Aug-20,Ohio,Toledo,6,0
9-Aug-20,District of Columbia,Washington,21,1
9-Aug-20,Mississippi,Jackson,4,0
9-Aug-20,Texas,Houston,4,0
8-Aug-20,Kentucky,Paducah,3,1
8-Aug-20,Pennsylvania,Philadelphia,6,0
8-Aug-20,Massachusetts,Brockton,5,0
8-Aug-20,Alabama,Birmingham (Ensley),5,1
8-Aug-20,New York,Albany,3,1
6-Aug-20,California,Oakland,3,1
5-Aug-20,Illinois,Chicago,4,0
4-Aug-20,Wisconsin,Madison,4,0
4-Aug-20,District of Columbia,Washington,4,0
4-Aug-20,California,Beverly Hills,4,1
4-Aug-20,Missouri,Saint Louis,3,1
4-Aug-20,Connecticut,Hartford,5,1
3-Aug-20,New York,Bronx,4,0
2-Aug-20,Pennsylvania,Philadelphia,4,0
2-Aug-20,New Jersey,Newark,5,0
1-Aug-20,Illinois,Chicago,4,1
1-Aug-20,Texas,Pointblank,3,2
1-Aug-20,Colorado,Denver,4,1
1-Aug-20,Alabama,Montgomery,4,0
31-Jul-20,Pennsylvania,Philadelphia,3,1
30-Jul-20,Florida,Tampa,5,0
30-Jul-20,Florida,Miami Gardens,5,0
29-Jul-20,Michigan,Detroit,4,0
29-Jul-20,Ohio,Elyria,0,4
29-Jul-20,Missouri,Saint Louis,2,3
28-Jul-20,Delaware,Wilmington,2,2
28-Jul-20,Wisconsin,Milwaukee,4,0
27-Jul-20,Washington,Federal Way,3,1
27-Jul-20,Illinois,Chicago,4,1
26-Jul-20,Texas,Mount Enterprise,4,0
26-Jul-20,Michigan,Flint,3,1
26-Jul-20,Kentucky,Louisville,3,1
26-Jul-20,Colorado,Commerce City,3,1
26-Jul-20,Arkansas,Magnolia,4,0
25-Jul-20,Michigan,Flint,6,0
25-Jul-20,North Carolina,Raleigh,4,0
25-Jul-20,Florida,Miami,3,1
25-Jul-20,Colorado,Denver,3,2
25-Jul-20,Texas,Dallas,4,0
25-Jul-20,California,Manteca,7,0
24-Jul-20,Georgia,Atlanta,2,2
23-Jul-20,Virginia,Fairfield,3,1
23-Jul-20,Virginia,Petersburg,4,0
23-Jul-20,Illinois,Chicago,4,2
22-Jul-20,Michigan,Warren,4,0
21-Jul-20,Illinois,Chicago,15,0
20-Jul-20,Virginia,Richmond,4,1
20-Jul-20,Illinois,Chicago,5,0
19-Jul-20,Michigan,Detroit,3,1
19-Jul-20,Nebraska,Omaha,8,0
19-Jul-20,Illinois,Chicago,3,2
19-Jul-20,Illinois,Peoria,13,0
19-Jul-20,District of Columbia,Washington,8,1
19-Jul-20,Michigan,Detroit,0,4
18-Jul-20,Illinois,Chicago,4,1
17-Jul-20,Ohio,Columbus,4,0
17-Jul-20,Florida,Madison,4,0
16-Jul-20,Tennessee,Nashville,5,0
15-Jul-20,Louisiana,Shreveport,3,1
15-Jul-20,New York,Brooklyn,5,1
14-Jul-20,Missouri,Saint Joseph,5,0
14-Jul-20,North Carolina,Durham,8,0
13-Jul-20,New York,Brooklyn,6,0
13-Jul-20,Kentucky,Louisville,3,1
13-Jul-20,Washington,Kent,6,0
12-Jul-20,New York,Brooklyn,3,1
12-Jul-20,Louisiana,Baton Rouge,7,1
12-Jul-20,Michigan,Lansing,5,0
12-Jul-20,Florida,Fort Lauderdale,2,2
12-Jul-20,Illinois,Chicago,3,1
12-Jul-20,Illinois,Chicago,4,1
12-Jul-20,Mississippi,Como,4,2
11-Jul-20,New York,Rochester,6,0
11-Jul-20,Delaware,Wilmington,5,0
7-Jul-20,Virginia,Alexandria,5,0
7-Jul-20,New Jersey,Paterson,3,4
6-Jul-20,Illinois,Chicago,6,0
5-Jul-20,South Carolina,Greenville,8,2
5-Jul-20,Illinois,Chicago,4,0
5-Jul-20,Iowa,Davenport,3,1
5-Jul-20,New York,New York (Manhattan),5,0
5-Jul-20,Arkansas,Helena,3,1
5-Jul-20,Georgia,Atlanta,13,2
5-Jul-20,Missouri,Columbia,3,2
5-Jul-20,Wisconsin,Milwaukee,4,0
5-Jul-20,Texas,Houston,4,0
5-Jul-20,Maryland,Cambridge,4,0
5-Jul-20,Illinois,Chicago,5,1
5-Jul-20,Pennsylvania,Ephrata,4,0
5-Jul-20,Illinois,Freeport,5,1
5-Jul-20,Mississippi,Greenville,4,0
5-Jul-20,Michigan,Detroit,4,2
4-Jul-20,Maryland,Temple Hills (Marlow Heights),3,1
4-Jul-20,Georgia,Atlanta,5,0
4-Jul-20,Michigan,Detroit,3,2
4-Jul-20,South Carolina,Barnwell,5,0
4-Jul-20,Illinois,Chicago,3,1
4-Jul-20,Illinois,Chicago,4,4
4-Jul-20,Massachusetts,Lynn,4,1
4-Jul-20,Mississippi,Jackson,3,1
4-Jul-20,Louisiana,Baton Rouge,4,0
3-Jul-20,Alabama,Birmingham (Hoover),3,1
3-Jul-20,Maryland,Baltimore,4,0
2-Jul-20,California,Delano,3,2
2-Jul-20,Massachusetts,Somerville,4,0
2-Jul-20,New Jersey,Paterson,4,1
1-Jul-20,California,Oakland,4,0
1-Jul-20,Louisiana,Lake Charles,4,0
30-Jun-20,Iowa,Davenport,5,0
30-Jun-20,Georgia,Atlanta,4,1
30-Jun-20,Massachusetts,Boston,3,1
30-Jun-20,Illinois,Chicago,4,0
30-Jun-20,Ohio,Dayton,4,0
30-Jun-20,Arkansas,Greenbrier,4,0
29-Jun-20,California,Sylmar,4,0
